Source,Target,Weight,Label,Type
1115,1213,1,Año,Dirigido
1115,1216,1,Año,Dirigido
1115,1218,1,Año,Dirigido
1115,1219,1,Año,Dirigido
1115,1220,1,Año,Dirigido
1115,1221,1,Año,Dirigido
1115,1225,1,Año,Dirigido
1115,1226,1,Año,Dirigido
1115,1227,1,Año,Dirigido
1115,1228,1,Año,Dirigido
1115,1229,1,Año,Dirigido
1115,1230,1,Año,Dirigido
1115,1232,1,Año,Dirigido
1115,1234,1,Año,Dirigido
1115,1235,1,Año,Dirigido
1115,1236,1,Año,Dirigido
1115,1237,1,Año,Dirigido
1115,1238,1,Año,Dirigido
1115,1239,1,Año,Dirigido
1115,1240,1,Año,Dirigido
1115,1242,1,Año,Dirigido
1115,1243,1,Año,Dirigido
1115,1245,1,Año,Dirigido
1115,1246,1,Año,Dirigido
1115,1248,1,Año,Dirigido
1115,1249,1,Año,Dirigido
1115,1256,1,Año,Dirigido
1115,1257,1,Año,Dirigido
1115,1258,1,Año,Dirigido
1115,1259,1,Año,Dirigido
1115,1267,1,Año,Dirigido
1115,1269,1,Año,Dirigido
1115,1309,1,Artista,Dirigido
1115,1325,1,Artista,Dirigido
1115,1379,1,Año,Dirigido
1115,1381,1,Año,Dirigido
1115,1382,1,Año,Dirigido
1115,1395,1,Año,Dirigido
1115,1398,1,Año,Dirigido
1115,1399,1,Año,Dirigido
1115,1403,1,Año,Dirigido
1115,1405,1,Año,Dirigido
1115,1407,1,Año,Dirigido
1115,1411,1,Año,Dirigido
1115,1412,1,Año,Dirigido
1115,1417,1,Año,Dirigido
1115,1425,1,Año,Dirigido
1115,1426,1,Año,Dirigido
1115,1433,1,Año,Dirigido
1115,1436,1,Año,Dirigido
1115,1437,1,Año,Dirigido
1115,1438,1,Año,Dirigido
1115,1439,1,Año,Dirigido
1115,1440,1,Año,Dirigido
1115,1441,1,Año,Dirigido
1115,1442,1,Año,Dirigido
1115,1456,1,Año,Dirigido
1115,1465,1,Año,Dirigido
1115,1486,1,Año,Dirigido
1116,1119,1,Año,Dirigido
1116,1121,1,Año,Dirigido
1116,1123,1,Año,Dirigido
1116,1127,1,Año,Dirigido
1116,1129,1,Año,Dirigido
1116,1131,1,Año,Dirigido
1116,1132,1,Artista,Dirigido
1116,1133,1,Año,Dirigido
1116,1139,1,Artista,Dirigido
1116,1148,1,Artista,Dirigido
1116,1163,1,Artista,Dirigido
1116,1181,1,Año,Dirigido
1116,1186,1,Año,Dirigido
1116,1200,1,Año,Dirigido
1116,1201,1,Año,Dirigido
1116,1204,1,Año,Dirigido
1116,1208,1,Año,Dirigido
1116,1209,1,Año,Dirigido
1116,1210,1,Año,Dirigido
1116,1212,1,Año,Dirigido
1116,1213,1,Año,Dirigido
1116,1216,1,Año,Dirigido
1116,1218,1,Año,Dirigido
1116,1219,1,Año,Dirigido
1116,1220,1,Año,Dirigido
1116,1221,1,Año,Dirigido
1116,1225,1,Año,Dirigido
1116,1226,1,Año,Dirigido
1116,1227,1,Año,Dirigido
1116,1228,1,Año,Dirigido
1116,1229,1,Año,Dirigido
1116,1230,1,Año,Dirigido
1116,1232,1,Año,Dirigido
1116,1234,1,Año,Dirigido
1116,1235,1,Año,Dirigido
1116,1236,1,Año,Dirigido
1116,1237,1,Año,Dirigido
1116,1238,1,Año,Dirigido
1116,1239,1,Año,Dirigido
1116,1240,1,Año,Dirigido
1116,1242,1,Año,Dirigido
1116,1243,1,Año,Dirigido
1116,1245,1,Año,Dirigido
1116,1246,1,Año,Dirigido
1116,1248,1,Año,Dirigido
1116,1249,1,Año,Dirigido
1116,1256,1,Año,Dirigido
1116,1257,1,Año,Dirigido
1116,1258,1,Año,Dirigido
1116,1259,1,Año,Dirigido
1116,1267,1,Año,Dirigido
1116,1269,1,Año,Dirigido
1116,1309,1,Artista,Dirigido
1116,1325,1,Artista,Dirigido
1116,1379,1,Año,Dirigido
1116,1381,1,Año,Dirigido
1116,1382,1,Año,Dirigido
1116,1395,1,Año,Dirigido
1116,1398,1,Año,Dirigido
1116,1399,1,Año,Dirigido
1116,1403,1,Año,Dirigido
1116,1405,1,Año,Dirigido
1116,1407,1,Año,Dirigido
1116,1411,1,Año,Dirigido
1116,1412,1,Año,Dirigido
1116,1417,1,Año,Dirigido
1116,1425,1,Año,Dirigido
1116,1426,1,Año,Dirigido
1116,1433,1,Año,Dirigido
1116,1436,1,Año,Dirigido
1116,1437,1,Año,Dirigido
1116,1438,1,Año,Dirigido
1116,1439,1,Año,Dirigido
1116,1440,1,Año,Dirigido
1116,1441,1,Año,Dirigido
1116,1442,1,Año,Dirigido
1116,1456,1,Año,Dirigido
1116,1465,1,Año,Dirigido
1116,1486,1,Año,Dirigido
1117,1166,1,Año,Dirigido
1117,1167,1,Artista,Dirigido
1117,1221,1,Artista,Dirigido
1117,1276,1,Artista,Dirigido
1117,1282,1,Artista,Dirigido
1117,1286,1,Año,Dirigido
1117,1297,1,Artista,Dirigido
1117,1299,1,Artista,Dirigido
1117,1304,1,Año,Dirigido
1117,1317,1,Artista,Dirigido
1117,1327,1,Artista,Dirigido
1117,1329,1,Artista,Dirigido
1117,1334,1,Año,Dirigido
1117,1337,1,Artista,Dirigido
1117,1344,1,Artista,Dirigido
1117,1370,1,Artista,Dirigido
1117,1385,1,Artista,Dirigido
1117,1386,1,Artista,Dirigido
1117,1427,1,Año,Dirigido
1117,1430,1,Año,Dirigido
1117,1448,1,Año,Dirigido
1117,1493,1,Año,Dirigido
1118,1122,1,Año,Dirigido
1118,1124,1,Año,Dirigido
1118,1126,1,Año,Dirigido
1118,1130,1,Año,Dirigido
1118,1134,1,Año,Dirigido
1118,1138,1,Año,Dirigido
1118,1140,1,Año,Dirigido
1118,1141,1,Año,Dirigido
1118,1142,1,Año,Dirigido
1118,1144,1,Año,Dirigido
1118,1145,1,Año,Dirigido
1118,1146,1,Año,Dirigido
1118,1148,1,Año,Dirigido
1118,1150,1,Año,Dirigido
1118,1151,1,Año,Dirigido
1118,1156,1,Año,Dirigido
1118,1163,1,Año,Dirigido
1118,1168,1,Año,Dirigido
1118,1241,1,Artista,Dirigido
1118,1244,1,Año,Dirigido
1118,1247,1,Año,Dirigido
1118,1250,1,Año,Dirigido
1118,1251,1,Año,Dirigido
1118,1252,1,Año,Dirigido
1118,1254,1,Año,Dirigido
1118,1255,1,Año,Dirigido
1118,1260,1,Año,Dirigido
1118,1270,1,Artista,Dirigido
1118,1272,1,Año,Dirigido
1118,1274,1,Año,Dirigido
1118,1294,1,Año,Dirigido
1118,1295,1,Año,Dirigido
1118,1296,1,Año,Dirigido
1118,1306,1,Año,Dirigido
1118,1307,1,Año,Dirigido
1118,1308,1,Año,Dirigido
1118,1309,1,Año,Dirigido
1118,1310,1,Año,Dirigido
1118,1311,1,Año,Dirigido
1118,1312,1,Año,Dirigido
1118,1313,1,Año,Dirigido
1118,1316,1,Año,Dirigido
1118,1317,1,Año,Dirigido
1118,1318,1,Año,Dirigido
1118,1319,1,Año,Dirigido
1118,1320,1,Año,Dirigido
1118,1321,1,Año,Dirigido
1118,1322,1,Año,Dirigido
1118,1323,1,Año,Dirigido
1118,1324,1,Año,Dirigido
1118,1326,1,Año,Dirigido
1118,1341,1,Año,Dirigido
1118,1342,1,Año,Dirigido
1118,1345,1,Año,Dirigido
1118,1349,1,Año,Dirigido
1118,1350,1,Año,Dirigido
1118,1356,1,Año,Dirigido
1118,1359,1,Año,Dirigido
1118,1362,1,Año,Dirigido
1118,1365,1,Año,Dirigido
1118,1370,1,Año,Dirigido
1118,1372,1,Año,Dirigido
1118,1373,1,Año,Dirigido
1118,1374,1,Año,Dirigido
1118,1376,1,Año,Dirigido
1118,1383,1,Año,Dirigido
1118,1384,1,Año,Dirigido
1118,1385,1,Año,Dirigido
1118,1397,1,Año,Dirigido
1118,1404,1,Año,Dirigido
1118,1409,1,Año,Dirigido
1118,1415,1,Año,Dirigido
1118,1431,1,Año,Dirigido
1119,1121,1,Año,Dirigido
1119,1123,1,Año,Dirigido
1119,1126,1,Artista,Dirigido
1119,1127,1,Año,Dirigido
1119,1129,1,Año,Dirigido
1119,1131,1,Año,Dirigido
1119,1132,1,Año,Dirigido
1119,1133,1,Año,Dirigido
1119,1139,1,Año,Dirigido
1119,1146,1,Artista,Dirigido
1119,1152,1,Artista,Dirigido
1119,1157,1,Artista,Dirigido
1119,1160,1,Artista,Dirigido
1119,1181,1,Año,Dirigido
1119,1186,1,Año,Dirigido
1119,1200,1,Año,Dirigido
1119,1201,1,Año,Dirigido
1119,1204,1,Año,Dirigido
1119,1208,1,Año,Dirigido
1119,1209,1,Año,Dirigido
1119,1210,1,Año,Dirigido
1119,1212,1,Año,Dirigido
1119,1213,1,Año,Dirigido
1119,1216,1,Año,Dirigido
1119,1218,1,Artista,Dirigido
1119,1219,1,Año,Dirigido
1119,1220,1,Año,Dirigido
1119,1221,1,Año,Dirigido
1119,1225,1,Año,Dirigido
1119,1226,1,Año,Dirigido
1119,1227,1,Año,Dirigido
1119,1228,1,Año,Dirigido
1119,1229,1,Año,Dirigido
1119,1230,1,Año,Dirigido
1119,1232,1,Año,Dirigido
1119,1234,1,Año,Dirigido
1119,1235,1,Año,Dirigido
1119,1236,1,Año,Dirigido
1119,1237,1,Año,Dirigido
1119,1238,1,Año,Dirigido
1119,1239,1,Año,Dirigido
1119,1240,1,Año,Dirigido
1119,1242,1,Año,Dirigido
1119,1243,1,Año,Dirigido
1119,1245,1,Año,Dirigido
1119,1246,1,Año,Dirigido
1119,1248,1,Año,Dirigido
1119,1249,1,Año,Dirigido
1119,1256,1,Año,Dirigido
1119,1257,1,Año,Dirigido
1119,1258,1,Año,Dirigido
1119,1259,1,Año,Dirigido
1119,1267,1,Año,Dirigido
1119,1269,1,Año,Dirigido
1119,1362,1,Artista,Dirigido
1119,1365,1,Artista,Dirigido
1119,1366,1,Artista,Dirigido
1119,1379,1,Año,Dirigido
1119,1381,1,Año,Dirigido
1119,1382,1,Año,Dirigido
1119,1395,1,Año,Dirigido
1119,1398,1,Año,Dirigido
1119,1399,1,Año,Dirigido
1119,1403,1,Año,Dirigido
1119,1405,1,Año,Dirigido
1119,1407,1,Año,Dirigido
1119,1411,1,Año,Dirigido
1119,1412,1,Año,Dirigido
1119,1417,1,Año,Dirigido
1119,1425,1,Año,Dirigido
1119,1426,1,Año,Dirigido
1119,1433,1,Año,Dirigido
1119,1436,1,Año,Dirigido
1119,1437,1,Año,Dirigido
1119,1438,1,Año,Dirigido
1119,1439,1,Año,Dirigido
1119,1440,1,Año,Dirigido
1119,1441,1,Año,Dirigido
1119,1442,1,Año,Dirigido
1119,1451,1,Artista,Dirigido
1119,1456,1,Año,Dirigido
1119,1465,1,Año,Dirigido
1119,1486,1,Año,Dirigido
1120,1131,1,Artista,Dirigido
1120,1147,1,Artista,Dirigido
1120,1165,1,Artista,Dirigido
1120,1166,1,Artista,Dirigido
1120,1191,1,Artista,Dirigido
1120,1257,1,Artista,Dirigido
1120,1263,1,Artista,Dirigido
1120,1278,1,Artista,Dirigido
1120,1284,1,Año,Dirigido
1120,1285,1,Artista,Dirigido
1120,1297,1,Año,Dirigido
1120,1300,1,Artista,Dirigido
1120,1304,1,Artista,Dirigido
1120,1351,1,Artista,Dirigido
1120,1356,1,Artista,Dirigido
1120,1357,1,Artista,Dirigido
1120,1364,1,Artista,Dirigido
1120,1367,1,Artista,Dirigido
1120,1375,1,Artista,Dirigido
1120,1379,1,Artista,Dirigido
1120,1388,1,Artista,Dirigido
1120,1392,1,Artista,Dirigido
1120,1394,1,Artista,Dirigido
1120,1401,1,Artista,Dirigido
1120,1421,1,Artista,Dirigido
1120,1427,1,Artista,Dirigido
1120,1434,1,Artista,Dirigido
1120,1445,1,Artista,Dirigido
1120,1446,1,Artista,Dirigido
1120,1479,1,Año,Dirigido
1121,1123,1,Año,Dirigido
1121,1127,1,Año,Dirigido
1121,1129,1,Artista,Dirigido
1121,1131,1,Año,Dirigido
1121,1132,1,Artista,Dirigido
1121,1133,1,Año,Dirigido
1121,1139,1,Año,Dirigido
1121,1142,1,Artista,Dirigido
1121,1148,1,Artista,Dirigido
1121,1181,1,Año,Dirigido
1121,1186,1,Año,Dirigido
1121,1200,1,Año,Dirigido
1121,1201,1,Año,Dirigido
1121,1204,1,Año,Dirigido
1121,1208,1,Año,Dirigido
1121,1209,1,Año,Dirigido
1121,1210,1,Año,Dirigido
1121,1212,1,Año,Dirigido
1121,1213,1,Año,Dirigido
1121,1216,1,Año,Dirigido
1121,1218,1,Año,Dirigido
1121,1219,1,Año,Dirigido
1121,1220,1,Año,Dirigido
1121,1221,1,Artista,Dirigido
1121,1225,1,Año,Dirigido
1121,1226,1,Artista,Dirigido
1121,1227,1,Año,Dirigido
1121,1228,1,Año,Dirigido
1121,1229,1,Año,Dirigido
1121,1230,1,Año,Dirigido
1121,1232,1,Año,Dirigido
1121,1234,1,Año,Dirigido
1121,1235,1,Año,Dirigido
1121,1236,1,Año,Dirigido
1121,1237,1,Año,Dirigido
1121,1238,1,Año,Dirigido
1121,1239,1,Año,Dirigido
1121,1240,1,Año,Dirigido
1121,1242,1,Año,Dirigido
1121,1243,1,Año,Dirigido
1121,1245,1,Año,Dirigido
1121,1246,1,Año,Dirigido
1121,1248,1,Año,Dirigido
1121,1249,1,Año,Dirigido
1121,1256,1,Año,Dirigido
1121,1257,1,Año,Dirigido
1121,1258,1,Año,Dirigido
1121,1259,1,Año,Dirigido
1121,1264,1,Artista,Dirigido
1121,1267,1,Año,Dirigido
1121,1269,1,Año,Dirigido
1121,1379,1,Año,Dirigido
1121,1381,1,Año,Dirigido
1121,1382,1,Año,Dirigido
1121,1395,1,Año,Dirigido
1121,1398,1,Año,Dirigido
1121,1399,1,Año,Dirigido
1121,1403,1,Año,Dirigido
1121,1405,1,Año,Dirigido
1121,1407,1,Año,Dirigido
1121,1411,1,Año,Dirigido
1121,1412,1,Año,Dirigido
1121,1417,1,Año,Dirigido
1121,1425,1,Año,Dirigido
1121,1426,1,Año,Dirigido
1121,1431,1,Artista,Dirigido
1121,1433,1,Artista,Dirigido
1121,1436,1,Artista,Dirigido
1121,1437,1,Año,Dirigido
1121,1438,1,Año,Dirigido
1121,1439,1,Año,Dirigido
1121,1440,1,Año,Dirigido
1121,1441,1,Año,Dirigido
1121,1442,1,Artista,Dirigido
1121,1456,1,Año,Dirigido
1121,1465,1,Año,Dirigido
1121,1486,1,Año,Dirigido
1122,1124,1,Año,Dirigido
1122,1126,1,Artista,Dirigido
1122,1130,1,Año,Dirigido
1122,1134,1,Año,Dirigido
1122,1138,1,Año,Dirigido
1122,1140,1,Año,Dirigido
1122,1141,1,Año,Dirigido
1122,1142,1,Año,Dirigido
1122,1144,1,Año,Dirigido
1122,1145,1,Año,Dirigido
1122,1146,1,Año,Dirigido
1122,1148,1,Año,Dirigido
1122,1150,1,Año,Dirigido
1122,1151,1,Año,Dirigido
1122,1156,1,Año,Dirigido
1122,1163,1,Año,Dirigido
1122,1164,1,Artista,Dirigido
1122,1168,1,Año,Dirigido
1122,1241,1,Año,Dirigido
1122,1244,1,Año,Dirigido
1122,1247,1,Año,Dirigido
1122,1250,1,Año,Dirigido
1122,1251,1,Año,Dirigido
1122,1252,1,Año,Dirigido
1122,1254,1,Año,Dirigido
1122,1255,1,Año,Dirigido
1122,1260,1,Año,Dirigido
1122,1272,1,Año,Dirigido
1122,1274,1,Año,Dirigido
1122,1294,1,Año,Dirigido
1122,1295,1,Año,Dirigido
1122,1296,1,Año,Dirigido
1122,1306,1,Año,Dirigido
1122,1307,1,Año,Dirigido
1122,1308,1,Año,Dirigido
1122,1309,1,Año,Dirigido
1122,1310,1,Año,Dirigido
1122,1311,1,Año,Dirigido
1122,1312,1,Año,Dirigido
1122,1313,1,Año,Dirigido
1122,1314,1,Artista,Dirigido
1122,1316,1,Año,Dirigido
1122,1317,1,Año,Dirigido
1122,1318,1,Año,Dirigido
1122,1319,1,Año,Dirigido
1122,1320,1,Año,Dirigido
1122,1321,1,Artista,Dirigido
1122,1322,1,Año,Dirigido
1122,1323,1,Año,Dirigido
1122,1324,1,Año,Dirigido
1122,1326,1,Año,Dirigido
1122,1341,1,Año,Dirigido
1122,1342,1,Año,Dirigido
1122,1345,1,Año,Dirigido
1122,1347,1,Artista,Dirigido
1122,1349,1,Año,Dirigido
1122,1350,1,Año,Dirigido
1122,1354,1,Artista,Dirigido
1122,1356,1,Año,Dirigido
1122,1357,1,Artista,Dirigido
1122,1359,1,Año,Dirigido
1122,1362,1,Año,Dirigido
1122,1364,1,Artista,Dirigido
1122,1365,1,Año,Dirigido
1122,1370,1,Año,Dirigido
1122,1372,1,Año,Dirigido
1122,1373,1,Año,Dirigido
1122,1374,1,Año,Dirigido
1122,1376,1,Año,Dirigido
1122,1383,1,Año,Dirigido
1122,1384,1,Año,Dirigido
1122,1385,1,Año,Dirigido
1122,1397,1,Año,Dirigido
1122,1404,1,Año,Dirigido
1122,1409,1,Año,Dirigido
1122,1415,1,Año,Dirigido
1122,1416,1,Artista,Dirigido
1122,1431,1,Año,Dirigido
1123,1127,1,Año,Dirigido
1123,1129,1,Año,Dirigido
1123,1131,1,Año,Dirigido
1123,1132,1,Año,Dirigido
1123,1133,1,Año,Dirigido
1123,1139,1,Año,Dirigido
1123,1145,1,Artista,Dirigido
1123,1151,1,Artista,Dirigido
1123,1181,1,Año,Dirigido
1123,1186,1,Año,Dirigido
1123,1197,1,Artista,Dirigido
1123,1200,1,Año,Dirigido
1123,1201,1,Año,Dirigido
1123,1203,1,Artista,Dirigido
1123,1204,1,Año,Dirigido
1123,1206,1,Artista,Dirigido
1123,1208,1,Año,Dirigido
1123,1209,1,Año,Dirigido
1123,1210,1,Año,Dirigido
1123,1212,1,Año,Dirigido
1123,1213,1,Año,Dirigido
1123,1216,1,Año,Dirigido
1123,1218,1,Año,Dirigido
1123,1219,1,Artista,Dirigido
1123,1220,1,Año,Dirigido
1123,1221,1,Año,Dirigido
1123,1225,1,Año,Dirigido
1123,1226,1,Año,Dirigido
1123,1227,1,Año,Dirigido
1123,1228,1,Año,Dirigido
1123,1229,1,Año,Dirigido
1123,1230,1,Año,Dirigido
1123,1232,1,Artista,Dirigido
1123,1234,1,Año,Dirigido
1123,1235,1,Año,Dirigido
1123,1236,1,Año,Dirigido
1123,1237,1,Año,Dirigido
1123,1238,1,Año,Dirigido
1123,1239,1,Año,Dirigido
1123,1240,1,Año,Dirigido
1123,1242,1,Año,Dirigido
1123,1243,1,Año,Dirigido
1123,1245,1,Año,Dirigido
1123,1246,1,Año,Dirigido
1123,1248,1,Año,Dirigido
1123,1249,1,Artista,Dirigido
1123,1256,1,Año,Dirigido
1123,1257,1,Año,Dirigido
1123,1258,1,Año,Dirigido
1123,1259,1,Año,Dirigido
1123,1266,1,Artista,Dirigido
1123,1267,1,Año,Dirigido
1123,1269,1,Año,Dirigido
1123,1294,1,Artista,Dirigido
1123,1295,1,Artista,Dirigido
1123,1296,1,Artista,Dirigido
1123,1308,1,Artista,Dirigido
1123,1362,1,Artista,Dirigido
1123,1376,1,Artista,Dirigido
1123,1379,1,Artista,Dirigido
1123,1381,1,Año,Dirigido
1123,1382,1,Año,Dirigido
1123,1395,1,Artista,Dirigido
1123,1398,1,Artista,Dirigido
1123,1399,1,Año,Dirigido
1123,1403,1,Año,Dirigido
1123,1404,1,Artista,Dirigido
1123,1405,1,Año,Dirigido
1123,1407,1,Año,Dirigido
1123,1411,1,Año,Dirigido
1123,1412,1,Año,Dirigido
1123,1417,1,Año,Dirigido
1123,1425,1,Artista,Dirigido
1123,1426,1,Año,Dirigido
1123,1431,1,Artista,Dirigido
1123,1433,1,Año,Dirigido
1123,1436,1,Año,Dirigido
1123,1437,1,Año,Dirigido
1123,1438,1,Año,Dirigido
1123,1439,1,Artista,Dirigido
1123,1440,1,Año,Dirigido
1123,1441,1,Año,Dirigido
1123,1442,1,Año,Dirigido
1123,1449,1,Artista,Dirigido
1123,1456,1,Año,Dirigido
1123,1465,1,Año,Dirigido
1123,1486,1,Año,Dirigido
1124,1126,1,Año,Dirigido
1124,1130,1,Año,Dirigido
1124,1134,1,Año,Dirigido
1124,1138,1,Año,Dirigido
1124,1140,1,Año,Dirigido
1124,1141,1,Año,Dirigido
1124,1142,1,Año,Dirigido
1124,1144,1,Año,Dirigido
1124,1145,1,Año,Dirigido
1124,1146,1,Año,Dirigido
1124,1148,1,Año,Dirigido
1124,1150,1,Año,Dirigido
1124,1151,1,Año,Dirigido
1124,1155,1,Artista,Dirigido
1124,1156,1,Artista,Dirigido
1124,1163,1,Artista,Dirigido
1124,1168,1,Año,Dirigido
1124,1241,1,Año,Dirigido
1124,1244,1,Año,Dirigido
1124,1247,1,Año,Dirigido
1124,1250,1,Año,Dirigido
1124,1251,1,Año,Dirigido
1124,1252,1,Año,Dirigido
1124,1254,1,Año,Dirigido
1124,1255,1,Año,Dirigido
1124,1260,1,Año,Dirigido
1124,1270,1,Artista,Dirigido
1124,1272,1,Año,Dirigido
1124,1274,1,Año,Dirigido
1124,1294,1,Año,Dirigido
1124,1295,1,Año,Dirigido
1124,1296,1,Año,Dirigido
1124,1306,1,Año,Dirigido
1124,1307,1,Artista,Dirigido
1124,1308,1,Año,Dirigido
1124,1309,1,Artista,Dirigido
1124,1310,1,Año,Dirigido
1124,1311,1,Año,Dirigido
1124,1312,1,Año,Dirigido
1124,1313,1,Año,Dirigido
1124,1316,1,Año,Dirigido
1124,1317,1,Año,Dirigido
1124,1318,1,Artista,Dirigido
1124,1319,1,Año,Dirigido
1124,1320,1,Año,Dirigido
1124,1321,1,Año,Dirigido
1124,1322,1,Año,Dirigido
1124,1323,1,Año,Dirigido
1124,1324,1,Año,Dirigido
1124,1325,1,Artista,Dirigido
1124,1326,1,Año,Dirigido
1124,1341,1,Año,Dirigido
1124,1342,1,Año,Dirigido
1124,1345,1,Año,Dirigido
1124,1349,1,Año,Dirigido
1124,1350,1,Artista,Dirigido
1124,1353,1,Artista,Dirigido
1124,1356,1,Año,Dirigido
1124,1359,1,Año,Dirigido
1124,1362,1,Año,Dirigido
1124,1365,1,Año,Dirigido
1124,1370,1,Artista,Dirigido
1124,1372,1,Año,Dirigido
1124,1373,1,Año,Dirigido
1124,1374,1,Año,Dirigido
1124,1376,1,Año,Dirigido
1124,1383,1,Año,Dirigido
1124,1384,1,Año,Dirigido
1124,1385,1,Artista,Dirigido
1124,1396,1,Artista,Dirigido
1124,1397,1,Año,Dirigido
1124,1404,1,Año,Dirigido
1124,1409,1,Año,Dirigido
1124,1415,1,Año,Dirigido
1124,1431,1,Año,Dirigido
1124,1436,1,Artista,Dirigido
1125,1279,1,Artista,Dirigido
1125,1288,1,Artista,Dirigido
1125,1298,1,Artista,Dirigido
1125,1302,1,Artista,Dirigido
1125,1328,1,Artista,Dirigido
1125,1333,1,Artista,Dirigido
1125,1335,1,Artista,Dirigido
1125,1378,1,Año,Dirigido
1125,1450,1,Artista,Dirigido
1125,1480,1,Año,Dirigido
1125,1499,1,Año,Dirigido
1126,1130,1,Año,Dirigido
1126,1134,1,Año,Dirigido
1126,1138,1,Año,Dirigido
1126,1140,1,Año,Dirigido
1126,1141,1,Año,Dirigido
1126,1142,1,Año,Dirigido
1126,1144,1,Año,Dirigido
1126,1145,1,Año,Dirigido
1126,1146,1,Artista,Dirigido
1126,1148,1,Año,Dirigido
1126,1150,1,Año,Dirigido
1126,1151,1,Año,Dirigido
1126,1152,1,Artista,Dirigido
1126,1156,1,Año,Dirigido
1126,1157,1,Artista,Dirigido
1126,1160,1,Artista,Dirigido
1126,1163,1,Año,Dirigido
1126,1164,1,Artista,Dirigido
1126,1168,1,Año,Dirigido
1126,1218,1,Artista,Dirigido
1126,1241,1,Año,Dirigido
1126,1244,1,Año,Dirigido
1126,1247,1,Año,Dirigido
1126,1250,1,Año,Dirigido
1126,1251,1,Año,Dirigido
1126,1252,1,Año,Dirigido
1126,1254,1,Año,Dirigido
1126,1255,1,Año,Dirigido
1126,1260,1,Año,Dirigido
1126,1272,1,Año,Dirigido
1126,1274,1,Año,Dirigido
1126,1294,1,Año,Dirigido
1126,1295,1,Año,Dirigido
1126,1296,1,Año,Dirigido
1126,1306,1,Año,Dirigido
1126,1307,1,Año,Dirigido
1126,1308,1,Año,Dirigido
1126,1309,1,Año,Dirigido
1126,1310,1,Año,Dirigido
1126,1311,1,Año,Dirigido
1126,1312,1,Año,Dirigido
1126,1313,1,Año,Dirigido
1126,1314,1,Artista,Dirigido
1126,1316,1,Año,Dirigido
1126,1317,1,Año,Dirigido
1126,1318,1,Año,Dirigido
1126,1319,1,Año,Dirigido
1126,1320,1,Año,Dirigido
1126,1321,1,Artista,Dirigido
1126,1322,1,Año,Dirigido
1126,1323,1,Año,Dirigido
1126,1324,1,Año,Dirigido
1126,1326,1,Año,Dirigido
1126,1341,1,Año,Dirigido
1126,1342,1,Año,Dirigido
1126,1345,1,Año,Dirigido
1126,1347,1,Artista,Dirigido
1126,1349,1,Año,Dirigido
1126,1350,1,Año,Dirigido
1126,1354,1,Artista,Dirigido
1126,1356,1,Año,Dirigido
1126,1357,1,Artista,Dirigido
1126,1359,1,Año,Dirigido
1126,1362,1,Artista,Dirigido
1126,1364,1,Artista,Dirigido
1126,1365,1,Artista,Dirigido
1126,1366,1,Artista,Dirigido
1126,1370,1,Año,Dirigido
1126,1372,1,Año,Dirigido
1126,1373,1,Año,Dirigido
1126,1374,1,Año,Dirigido
1126,1376,1,Año,Dirigido
1126,1383,1,Año,Dirigido
1126,1384,1,Año,Dirigido
1126,1385,1,Año,Dirigido
1126,1397,1,Año,Dirigido
1126,1404,1,Año,Dirigido
1126,1409,1,Año,Dirigido
1126,1415,1,Año,Dirigido
1126,1416,1,Artista,Dirigido
1126,1431,1,Año,Dirigido
1126,1451,1,Artista,Dirigido
1127,1129,1,Año,Dirigido
1127,1131,1,Año,Dirigido
1127,1132,1,Año,Dirigido
1127,1133,1,Año,Dirigido
1127,1139,1,Año,Dirigido
1127,1145,1,Artista,Dirigido
1127,1181,1,Año,Dirigido
1127,1186,1,Año,Dirigido
1127,1200,1,Año,Dirigido
1127,1201,1,Año,Dirigido
1127,1204,1,Año,Dirigido
1127,1208,1,Año,Dirigido
1127,1209,1,Año,Dirigido
1127,1210,1,Año,Dirigido
1127,1212,1,Año,Dirigido
1127,1213,1,Año,Dirigido
1127,1216,1,Año,Dirigido
1127,1218,1,Año,Dirigido
1127,1219,1,Año,Dirigido
1127,1220,1,Año,Dirigido
1127,1221,1,Año,Dirigido
1127,1225,1,Año,Dirigido
1127,1226,1,Año,Dirigido
1127,1227,1,Año,Dirigido
1127,1228,1,Año,Dirigido
1127,1229,1,Año,Dirigido
1127,1230,1,Año,Dirigido
1127,1232,1,Año,Dirigido
1127,1234,1,Año,Dirigido
1127,1235,1,Año,Dirigido
1127,1236,1,Año,Dirigido
1127,1237,1,Año,Dirigido
1127,1238,1,Año,Dirigido
1127,1239,1,Año,Dirigido
1127,1240,1,Año,Dirigido
1127,1242,1,Año,Dirigido
1127,1243,1,Año,Dirigido
1127,1245,1,Año,Dirigido
1127,1246,1,Año,Dirigido
1127,1248,1,Año,Dirigido
1127,1249,1,Año,Dirigido
1127,1256,1,Año,Dirigido
1127,1257,1,Año,Dirigido
1127,1258,1,Año,Dirigido
1127,1259,1,Año,Dirigido
1127,1267,1,Año,Dirigido
1127,1269,1,Año,Dirigido
1127,1295,1,Artista,Dirigido
1127,1379,1,Año,Dirigido
1127,1381,1,Año,Dirigido
1127,1382,1,Año,Dirigido
1127,1395,1,Año,Dirigido
1127,1398,1,Año,Dirigido
1127,1399,1,Año,Dirigido
1127,1403,1,Año,Dirigido
1127,1405,1,Año,Dirigido
1127,1407,1,Año,Dirigido
